Samples,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
1647903,2015,4,16,4,B6,619,N775JB,BOS,SAN,700,659,-1,13,712,388,352,336,2588,948,3,1028,951,-37,0,0,,,,,,
1799812,2015,4,25,6,EV,2559,N687JS,DFW,VPS,1325,,,,,116,,,641,,,1521,,,0,1,A,,,,,
4571234,2015,10,12,1,DL,1582,N977DL,13871,10397,1751,1753,2,12,1805,136,142,102,821,2047,28,2107,2115,8,0,0,,,,,,
620789,2015,2,11,3,OO,5629,N706SK,PSP,SFO,605,601,-4,11,612,96,82,67,421,719,4,741,723,-18,0,0,,,,,,
3392952,2015,7,31,5,AA,1853,N123UW,IAH,CLT,520,514,-6,12,526,150,147,127,912,833,8,850,841,-9,0,0,,,,,,
5138832,2015,11,17,2,AA,386,N494AA,JAX,DFW,1917,1901,-16,13,1914,173,170,150,918,2044,7,2110,2051,-19,0,0,,,,,,
3720428,2015,8,19,3,UA,1596,N24715,IAH,DCA,1422,1438,16,21,1459,192,187,163,1208,1842,3,1834,1845,11,0,0,,,,,,
1502246,2015,4,7,2,US,1724,N965UW,PHL,BOS,715,710,-5,8,718,73,67,52,280,810,7,828,817,-11,0,0,,,,,,
4802617,2015,10,27,2,OO,6408,N776SK,14771,11603,1131,1123,-8,30,1153,93,96,62,451,1255,4,1304,1259,-5,0,0,,,,,,
4282286,2015,9,24,4,EV,2657,N624AE,SHV,DFW,1158,1148,-10,7,1155,72,62,41,190,1236,14,1310,1250,-20,0,0,,,,,,
5120889,2015,11,16,1,AS,763,N469AS,MCO,SAN,1730,1737,7,15,1752,321,322,304,2149,1956,3,1951,1959,8,0,0,,,,,,
3833219,2015,8,26,3,AA,54,N3MJAA,MCO,ORD,1352,1345,-7,12,1357,176,194,137,1005,1514,45,1548,1559,11,0,0,,,,,,
1204187,2015,3,19,4,UA,1111,N37420,SAN,DEN,1752,1744,-8,17,1801,141,141,117,853,2058,7,2113,2105,-8,0,0,,,,,,
4897676,2015,11,2,1,WN,3055,N8633A,MKE,PHX,1515,1513,-2,7,1520,235,216,201,1460,1741,8,1810,1749,-21,0,0,,,,,,
796740,2015,2,22,7,OO,5232,N965SW,IDA,DEN,1319,1411,52,27,1438,92,121,73,458,1551,21,1451,1612,81,0,0,,29,0,52,0,0
3780774,2015,8,23,7,WN,253,N739GB,TPA,FLL,1125,1120,-5,10,1130,60,56,36,197,1206,10,1225,1216,-9,0,0,,,,,,
243418,2015,1,16,5,EV,4519,N14573,IAD,GSO,1705,1704,-1,18,1722,69,63,40,239,1802,5,1814,1807,-7,0,0,,,,,,
5083690,2015,11,14,6,DL,1891,N672DL,ATL,TPA,930,930,0,11,941,83,76,60,406,1041,5,1053,1046,-7,0,0,,,,,,
1839574,2015,4,28,2,DL,2613,N974AT,EVV,ATL,600,552,-8,14,606,87,73,54,350,800,5,827,805,-22,0,0,,,,,,
2119971,2015,5,15,5,UA,422,N811UA,DEN,AUS,1003,954,-9,18,1012,131,130,107,775,1259,5,1314,1304,-10,0,0,,,,,,
2751359,2015,6,22,1,WN,4213,N8645A,BUF,MDW,1820,1818,-2,9,1827,100,101,84,468,1851,8,1900,1859,-1,0,0,,,,,,
3992667,2015,9,5,6,HA,396,N483HA,HNL,OGG,1159,1152,-7,13,1205,39,40,20,100,1225,7,1238,1232,-6,0,0,,,,,,
1889603,2015,5,1,5,WN,1889,N734SA,MCO,PHL,615,654,39,12,706,145,138,118,861,904,8,840,912,32,0,0,,0,0,32,0,0
4048656,2015,9,9,3,UA,1552,N38467,PHX,EWR,1050,1047,-3,18,1105,286,271,247,2133,1812,6,1836,1818,-18,0,0,,,,,,
5223934,2015,11,23,1,EV,2802,N876AS,LRD,DFW,1045,1038,-7,10,1048,88,81,61,396,1149,10,1213,1159,-14,0,0,,,,,,
3187485,2015,7,18,6,WN,1078,N213WN,MCO,ATL,2120,34,194,10,44,85,73,57,404,141,6,2245,147,182,0,0,,0,0,182,0,0
5585918,2015,12,16,3,DL,1372,N327NB,DTW,BUF,2150,2148,-2,11,2159,67,55,39,241,2238,5,2257,2243,-14,0,0,,,,,,
4834953,2015,10,29,4,EV,4442,N21197,12177,12266,1221,1211,-10,3,1214,97,79,67,501,1421,9,1458,1430,-28,0,0,,,,,,
4376370,2015,9,30,3,DL,2496,N994AT,ATL,SDF,1206,1205,-1,12,1217,76,64,49,321,1306,3,1322,1309,-13,0,0,,,,,,
1135735,2015,3,15,7,WN,3921,N247WN,TUS,DEN,1630,1641,11,7,1648,110,115,103,639,1931,5,1920,1936,16,0,0,,5,0,11,0,0
3955123,2015,9,3,4,DL,400,N822DN,PDX,JFK,700,658,-2,17,715,330,326,299,2454,1514,10,1530,1524,-6,0,0,,,,,,
1268647,2015,3,23,1,OO,5219,N986SW,SBN,ORD,1753,,,,,57,,,84,,,1750,,,0,1,B,,,,,
2550085,2015,6,10,3,AS,745,N464AS,ATL,SEA,1855,1907,12,20,1927,325,309,286,2182,2113,3,2120,2116,-4,0,0,,,,,,
652086,2015,2,13,5,WN,141,N470WN,ALB,MDW,530,530,0,8,538,160,127,111,717,629,8,710,637,-33,0,0,,,,,,
2383328,2015,5,31,7,WN,816,N427WN,ABQ,DAL,1935,1940,5,7,1947,95,92,82,580,2209,3,2210,2212,2,0,0,,,,,,
781162,2015,2,21,6,NK,667,N604NK,BWI,DFW,1023,1040,17,15,1055,208,214,190,1217,1305,9,1251,1314,23,0,0,,23,0,0,0,0
5155893,2015,11,18,3,WN,381,N751SW,MSP,DEN,2005,2004,-1,13,2017,140,120,99,680,2056,8,2125,2104,-21,0,0,,,,,,
3467804,2015,8,4,2,DL,1784,N522US,ABQ,ATL,1310,1304,-6,17,1321,191,173,151,1269,1752,5,1821,1757,-24,0,0,,,,,,
3739877,2015,8,20,4,OO,4853,N807SK,LAX,SMF,1700,1658,-2,26,1724,90,95,64,373,1828,5,1830,1833,3,0,0,,,,,,
2847182,2015,6,28,7,WN,1337,N708SW,LAS,BUR,1325,1328,3,28,1356,65,72,41,223,1437,3,1430,1440,10,0,0,,,,,,
1706017,2015,4,19,7,AA,1302,N3LHAA,ORD,RSW,1840,1858,18,25,1923,186,188,158,1120,2301,5,2246,2306,20,0,0,,2,0,18,0,0
2574149,2015,6,12,5,OO,5640,N923SW,SFO,SBA,834,1043,129,11,1054,78,57,44,262,1138,2,952,1140,108,0,0,,0,0,108,0,0
5410459,2015,12,5,6,DL,1885,N970DL,MCO,LGA,1305,1305,0,12,1317,156,134,117,950,1514,5,1541,1519,-22,0,0,,,,,,
909103,2015,3,1,7,EV,4927,N914EV,PIA,ATL,1620,1623,3,14,1637,107,104,86,565,1903,4,1907,1907,0,0,0,,,,,,
4504779,2015,10,8,4,WN,2591,N658SW,14771,12892,1325,1323,-2,75,1438,85,131,52,337,1530,4,1450,1534,44,0,0,,44,0,0,0,0
3849933,2015,8,27,4,UA,1643,N12221,DFW,EWR,1350,1347,-3,15,1402,214,190,169,1372,1751,6,1824,1757,-27,0,0,,,,,,
2520604,2015,6,9,2,AA,2445,N866AA,JFK,MCO,700,707,7,33,740,178,176,129,944,949,14,958,1003,5,0,0,,,,,,
2034765,2015,5,10,7,OO,2780,N468CA,PHX,YUM,845,839,-6,19,858,62,57,34,160,932,4,947,936,-11,0,0,,,,,,
4026394,2015,9,7,1,OO,2887,N862AS,LAX,MRY,2105,2058,-7,11,2109,71,57,42,266,2151,4,2216,2155,-21,0,0,,,,,,
4723124,2015,10,22,4,UA,1767,N37465,12889,11618,958,951,-7,12,1003,302,284,262,2227,1725,10,1800,1735,-25,0,0,,,,,,
3684144,2015,8,17,1,DL,745,N807DN,SFO,DTW,1129,1121,-8,30,1151,274,277,238,2079,1849,9,1903,1858,-5,0,0,,,,,,
3136358,2015,7,15,3,NK,680,N519NK,MSY,FLL,1959,2102,63,8,2110,106,107,92,674,2342,7,2245,2349,64,0,0,,62,0,2,0,0
5549536,2015,12,14,1,WN,1795,N960WN,ABQ,LAS,1610,1610,0,11,1621,95,95,77,486,1638,7,1645,1645,0,0,0,,,,,,
5752905,2015,12,27,7,WN,212,N8632A,PVD,MDW,1755,1817,22,9,1826,170,153,141,842,1947,3,1945,1950,5,0,0,,,,,,
5517255,2015,12,12,6,NK,939,N615NK,DEN,PHX,1230,1229,-1,30,1259,108,126,88,602,1427,8,1418,1435,17,0,0,,17,0,0,0,0
5635180,2015,12,20,7,UA,1509,N68843,CLE,LAX,601,631,30,11,642,324,298,279,2052,821,8,825,829,4,0,0,,,,,,
5724767,2015,12,25,5,HA,397,N476HA,KOA,HNL,2121,2120,-1,6,2126,43,42,30,163,2156,6,2204,2202,-2,0,0,,,,,,
469005,2015,1,31,6,MQ,2951,N682MQ,ORD,DSM,1945,1955,10,32,2027,75,92,55,299,2122,5,2100,2127,27,0,0,,17,0,0,0,10
2697026,2015,6,19,5,OO,4589,N810SK,LGB,SLC,1305,1326,21,13,1339,104,99,81,588,1600,5,1549,1605,16,0,0,,0,0,0,16,0
2529914,2015,6,9,2,WN,4017,N214WN,OMA,MDW,1555,1605,10,8,1613,85,78,66,423,1719,4,1720,1723,3,0,0,,,,,,
5532361,2015,12,13,7,F9,330,N229FR,DEN,MSP,1515,1520,5,16,1536,117,120,99,680,1815,5,1812,1820,8,0,0,,,,,,
5355484,2015,12,1,2,WN,1002,N960WN,BWI,PIT,2230,2229,-1,19,2248,60,64,38,210,2326,7,2330,2333,3,0,0,,,,,,
3435962,2015,8,2,7,WN,1284,N391SW,BWI,BNA,1610,1611,1,8,1619,110,103,90,587,1649,5,1700,1654,-6,0,0,,,,,,
1861891,2015,4,29,3,EV,4638,N13124,CVG,EWR,1150,1144,-6,7,1151,119,109,93,569,1324,9,1349,1333,-16,0,0,,,,,,
4748577,2015,10,23,5,B6,1326,N228JB,10821,10721,1840,1840,0,15,1855,82,83,59,369,1954,9,2002,2003,1,0,0,,,,,,
2889836,2015,7,1,3,WN,372,N478WN,FNT,BWI,540,533,-7,11,544,90,84,69,452,653,4,710,657,-13,0,0,,,,,,
3115494,2015,7,14,2,AA,1146,N3FSAA,LGA,DFW,1630,2120,290,15,2135,245,212,192,1389,2347,5,1935,2352,257,0,0,,0,0,0,257,0
58885,2015,1,4,7,EV,5354,N605QX,CHS,LGA,1806,1928,82,18,1946,119,118,83,641,2109,17,2005,2126,81,0,0,,0,0,0,81,0
2996678,2015,7,7,2,MQ,3228,N699MQ,GCK,DFW,1607,1602,-5,11,1613,88,86,68,404,1721,7,1735,1728,-7,0,0,,,,,,
412164,2015,1,28,3,WN,2943,N920WN,BWI,FLL,720,715,-5,8,723,170,130,117,925,920,5,1010,925,-45,0,0,,,,,,
4682617,2015,10,19,1,AA,770,N925UY,14100,13204,1820,1848,28,26,1914,166,152,118,861,2112,8,2106,2120,14,0,0,,,,,,
5624438,2015,12,19,6,UA,2011,N35953,DEN,IAH,1015,1118,63,10,1128,144,118,101,862,1409,7,1339,1416,37,0,0,,0,0,35,2,0
189253,2015,1,13,2,UA,652,N474UA,ICT,DEN,950,938,-12,22,1000,97,104,70,420,1010,12,1027,1022,-5,0,0,,,,,,
615212,2015,2,10,2,WN,61,N450WN,CMH,MCO,1600,1556,-4,9,1605,135,114,98,802,1743,7,1815,1750,-25,0,0,,,,,,
497481,2015,2,2,1,OO,4688,N609SK,STL,MSP,1926,1915,-11,10,1925,94,86,70,448,2035,6,2100,2041,-19,0,0,,,,,,
2931690,2015,7,3,5,AS,832,N512AS,LIH,SEA,1305,1259,-6,8,1307,345,331,316,2701,2123,7,2150,2130,-20,0,0,,,,,,
1520474,2015,4,8,3,DL,2282,N698DL,MSP,MCO,900,854,-6,15,909,191,185,162,1310,1251,8,1311,1259,-12,0,0,,,,,,
2904674,2015,7,1,3,OO,4845,N805SK,SAN,LAX,2009,2015,6,24,2039,57,65,32,109,2111,9,2106,2120,14,0,0,,,,,,
4803789,2015,10,27,2,HA,181,N475HA,12402,12173,1247,1240,-7,9,1249,53,52,36,216,1325,7,1340,1332,-8,0,0,,,,,,
1201440,2015,3,19,4,US,562,N663AW,PHX,BOS,1515,1511,-4,16,1527,282,268,247,2300,2234,5,2257,2239,-18,0,0,,,,,,
2931302,2015,7,3,5,WN,4393,N649SW,TUS,SAN,1240,1245,5,7,1252,70,63,53,368,1345,3,1350,1348,-2,0,0,,,,,,
2825028,2015,6,27,6,WN,1112,N477WN,STL,LGA,600,557,-3,12,609,145,140,113,888,902,15,925,917,-8,0,0,,,,,,
2406698,2015,6,2,2,WN,2456,N737JW,HOU,OAK,905,903,-2,9,912,250,231,216,1642,1048,6,1115,1054,-21,0,0,,,,,,
2563051,2015,6,11,4,DL,1786,N814DN,ATL,LGA,1445,1443,-2,27,1510,140,135,101,762,1651,7,1705,1658,-7,0,0,,,,,,
1722065,2015,4,20,1,MQ,3202,N640MQ,ICT,DFW,1750,1748,-2,12,1800,81,84,60,328,1900,12,1911,1912,1,0,0,,,,,,
789271,2015,2,21,6,DL,2582,N829DN,ATL,PHX,2100,2056,-4,15,2111,259,255,237,1587,2308,3,2319,2311,-8,0,0,,,,,,
728633,2015,2,18,3,OO,6207,N746SK,OKC,DEN,612,605,-7,27,632,108,125,87,495,659,11,700,710,10,0,0,,,,,,
920098,2015,3,2,1,AA,1524,N471AA,LAS,DFW,1058,1056,-2,15,1111,157,155,129,1055,1520,11,1535,1531,-4,0,0,,,,,,
5340313,2015,12,1,2,MQ,3247,N635MQ,FNT,ORD,559,555,-4,20,615,78,75,49,223,604,6,617,610,-7,0,0,,,,,,
2414349,2015,6,2,2,DL,873,N689DL,STT,ATL,1650,1648,-2,17,1705,244,229,199,1599,2024,13,2054,2037,-17,0,0,,,,,,
2462051,2015,6,5,5,OO,5194,N679SA,XNA,ORD,1332,1338,6,38,1416,117,132,86,522,1542,8,1529,1550,21,0,0,,15,0,0,6,0
4742497,2015,10,23,5,OO,6531,N707SK,14683,12892,1235,1254,19,11,1305,195,182,166,1211,1351,5,1350,1356,6,0,0,,,,,,
2500234,2015,6,7,7,US,2067,N744P,DTW,PHX,2055,2048,-7,16,2104,248,266,241,1671,2205,9,2203,2214,11,0,0,,,,,,
4362895,2015,9,29,2,MQ,3102,N506MQ,ORD,RIC,1444,1440,-4,20,1500,127,119,93,642,1733,6,1751,1739,-12,0,0,,,,,,
2690689,2015,6,19,5,AS,519,N619AS,SNA,SEA,705,647,-18,23,710,175,175,143,978,933,9,1000,942,-18,0,0,,,,,,
2305135,2015,5,27,3,AS,96,N317AS,ANC,SEA,240,236,-4,8,244,195,189,173,1448,637,8,655,645,-10,0,0,,,,,,
5698660,2015,12,23,3,AA,2498,N018AA,MIA,IAH,2154,2251,57,10,2301,180,155,138,964,19,7,2354,26,32,0,0,,0,0,32,0,0
1192745,2015,3,19,4,WN,4479,N7713A,PIT,MDW,650,646,-4,9,655,95,84,70,402,705,5,725,710,-15,0,0,,,,,,
2676361,2015,6,18,4,MQ,3449,N525MQ,ORD,BNA,1000,1117,77,16,1133,86,78,58,409,1231,4,1126,1235,69,0,0,,0,0,0,69,0
5766981,2015,12,28,1,AA,1534,N493AA,MKE,DFW,1508,,,,,172,,,853,,,1800,,,0,1,B,,,,,
3534561,2015,8,8,6,MQ,3352,N602MQ,MIA,EYW,1055,1055,0,22,1117,49,53,28,125,1145,3,1144,1148,4,0,0,,,,,,
268081,2015,1,18,7,WN,436,N935WN,CMH,TPA,1525,1533,8,16,1549,140,130,111,829,1740,3,1745,1743,-2,0,0,,,,,,
1625297,2015,4,14,2,OO,4453,N603SK,OAK,LAX,1729,1720,-9,8,1728,86,87,53,337,1821,26,1855,1847,-8,0,0,,,,,,
960376,2015,3,4,3,DL,830,N379DA,ATL,CMH,1855,1854,-1,32,1926,96,104,63,447,2029,9,2031,2038,7,0,0,,,,,,
1237610,2015,3,21,6,AA,2487,N5EVAA,MIA,MCO,1918,1917,-1,14,1931,64,67,39,192,2010,14,2022,2024,2,0,0,,,,,,
5423262,2015,12,6,7,AS,451,N534AS,LAX,SEA,1325,1320,-5,18,1338,163,172,145,954,1603,9,1608,1612,4,0,0,,,,,,
4425082,2015,10,3,6,WN,1254,N763SW,14492,15304,1225,1314,49,7,1321,105,101,89,587,1450,5,1410,1455,45,0,0,,0,0,0,45,0
1678792,2015,4,17,5,DL,1089,N6706Q,ANC,MSP,2106,2109,3,12,2121,314,294,278,2519,459,4,520,503,-17,0,0,,,,,,
1965232,2015,5,5,2,WN,404,N738CB,MKE,PHX,1845,1839,-6,12,1851,225,206,189,1460,2000,5,2030,2005,-25,0,0,,,,,,
3217313,2015,7,20,1,DL,1459,N314NB,CLT,DTW,1705,1659,-6,28,1727,117,106,75,500,1842,3,1902,1845,-17,0,0,,,,,,
1006297,2015,3,7,6,OO,6411,N780SK,ORD,SAT,1627,1651,24,12,1703,179,168,152,1041,1935,4,1926,1939,13,0,0,,,,,,
3962754,2015,9,3,4,HA,296,N490HA,HNL,OGG,1418,1501,43,36,1537,39,64,22,100,1559,6,1457,1605,68,0,0,,0,0,0,25,43
4079058,2015,9,11,5,WN,805,N747SA,ABQ,LAS,1005,1003,-2,7,1010,95,81,68,486,1018,6,1040,1024,-16,0,0,,,,,,
4462891,2015,10,5,1,EV,5351,N857AS,10397,10146,2041,2048,7,21,2109,50,57,32,145,2141,4,2131,2145,14,0,0,,,,,,
4050265,2015,9,9,3,WN,2771,N959WN,TUS,LAX,1230,1315,45,8,1323,95,93,70,451,1433,15,1405,1448,43,0,0,,0,0,0,43,0
4024391,2015,9,7,1,UA,1132,N78448,DEN,SEA,1845,1911,26,10,1921,174,165,147,1024,2048,8,2039,2056,17,0,0,,0,0,17,0,0
4451173,2015,10,5,1,AA,858,N757UW,12451,11057,855,849,-6,20,909,92,89,60,328,1009,9,1027,1018,-9,0,0,,,,,,
2873155,2015,6,30,2,WN,2329,N440LV,ABQ,DAL,535,530,-5,10,540,100,100,85,580,805,5,815,810,-5,0,0,,,,,,
1494415,2015,4,6,1,UA,1090,N69813,IAD,DEN,1605,1600,-5,12,1612,236,236,212,1452,1744,12,1801,1756,-5,0,0,,,,,,
3810157,2015,8,25,2,WN,1561,N755SA,SEA,SAN,720,720,0,9,729,165,160,147,1050,956,4,1005,1000,-5,0,0,,,,,,
3429932,2015,8,2,7,MQ,3560,N665MQ,ORD,LIT,1006,1007,1,12,1019,109,96,79,552,1138,5,1155,1143,-12,0,0,,,,,,
5216211,2015,11,22,7,B6,101,N579JB,FLL,LAX,1904,1915,11,15,1930,347,346,325,2343,2155,6,2151,2201,10,0,0,,,,,,
5385355,2015,12,3,4,OO,2964,N863AS,TUS,PHX,1910,1859,-11,22,1921,63,62,28,110,1949,12,2013,2001,-12,0,0,,,,,,
3005770,2015,7,8,3,AA,1729,N176UW,EWR,CLT,810,804,-6,17,821,118,106,78,529,939,11,1008,950,-18,0,0,,,,,,
274019,2015,1,19,1,B6,447,N662JB,OAK,LGB,600,550,-10,12,602,80,77,61,353,703,4,720,707,-13,0,0,,,,,,
5719255,2015,12,25,5,AA,1568,N3GXAA,DFW,MCI,1335,1323,-12,12,1335,92,76,60,460,1435,4,1507,1439,-28,0,0,,,,,,
1905384,2015,5,1,5,OO,5570,N774SK,ORD,CID,2255,2238,-17,13,2251,62,52,35,196,2326,4,2357,2330,-27,0,0,,,,,,
342429,2015,1,23,5,DL,1420,N826DN,SFO,DTW,1133,1131,-2,20,1151,277,279,252,2079,1903,7,1910,1910,0,0,0,,,,,,
1253598,2015,3,22,7,EV,5055,N611QX,LGA,GSO,1950,1945,-5,25,2010,119,99,70,461,2120,4,2149,2124,-25,0,0,,,,,,
418409,2015,1,28,3,WN,786,N967WN,OAK,PDX,1340,1336,-4,7,1343,100,85,75,543,1458,3,1520,1501,-19,0,0,,,,,,
2740505,2015,6,22,1,WN,846,N432WN,BNA,BWI,750,745,-5,12,757,100,96,79,587,1016,5,1030,1021,-9,0,0,,,,,,
1673603,2015,4,17,5,EV,5590,N612QX,DTW,ELM,1540,1536,-4,11,1547,64,61,46,332,1633,4,1644,1637,-7,0,0,,,,,,
1767802,2015,4,23,4,US,686,N920US,PHL,PHX,1350,1348,-2,15,1403,307,319,298,2075,1601,6,1557,1607,10,0,0,,,,,,
583799,2015,2,8,7,WN,2135,N7719A,DAL,BNA,1605,1609,4,8,1617,100,95,82,623,1739,5,1745,1744,-1,0,0,,,,,,
611539,2015,2,10,2,DL,2399,N665DN,ATL,RIC,1210,1209,-1,12,1221,91,92,75,481,1336,5,1341,1341,0,0,0,,,,,,
3681833,2015,8,17,1,EV,6040,N11536,MAF,IAH,914,900,-14,18,918,91,100,73,429,1031,9,1045,1040,-5,0,0,,,,,,
3737783,2015,8,20,4,AA,2143,N945UW,LGA,DCA,1500,1610,70,98,1748,86,165,64,214,1852,3,1626,1855,149,0,0,,79,0,22,48,0
4196063,2015,9,18,5,OO,6448,N771SK,LAX,AUS,1829,1834,5,16,1850,178,167,147,1242,2317,4,2327,2321,-6,0,0,,,,,,
3315500,2015,7,26,7,MQ,3269,N655MQ,ORD,CID,1414,1501,47,15,1516,65,53,34,196,1550,4,1519,1554,35,0,0,,0,0,6,29,0
16846,2015,1,2,5,OO,6407,N748SK,ORD,ASE,805,756,-9,18,814,181,183,161,1013,955,4,1006,959,-7,0,0,,,,,,
1128013,2015,3,15,7,WN,4522,N7813P,STL,MKE,840,837,-3,9,846,70,67,52,317,938,6,950,944,-6,0,0,,,,,,
274891,2015,1,19,1,DL,1987,N962DL,PWM,ATL,645,644,-1,14,658,207,167,147,1027,925,6,1012,931,-41,0,0,,,,,,
1458650,2015,4,4,6,WN,938,N7813P,SLC,PHX,1025,1020,-5,9,1029,90,91,77,507,1046,5,1055,1051,-4,0,0,,,,,,
2292934,2015,5,26,2,WN,1694,N292WN,OAK,SLC,940,1146,126,6,1152,100,94,84,588,1416,4,1220,1420,120,0,0,,0,0,0,120,0
4608054,2015,10,15,4,B6,1099,N580JB,12953,13204,600,551,-9,20,611,159,164,134,950,825,10,839,835,-4,0,0,,,,,,
4918439,2015,11,3,2,UA,1437,N488UA,EWR,ORD,2000,1957,-3,24,2021,145,134,106,719,2107,4,2125,2111,-14,0,0,,,,,,
5034159,2015,11,11,3,WN,1103,N7748A,MDW,MCO,850,847,-3,16,903,160,150,126,990,1209,8,1230,1217,-13,0,0,,,,,,
5296406,2015,11,28,6,DL,1696,N917DL,BDL,ATL,1244,1244,0,17,1301,166,156,131,859,1512,8,1530,1520,-10,0,0,,,,,,
2956753,2015,7,5,7,UA,1224,N57870,LAX,HNL,1100,1142,42,18,1200,350,327,303,2556,1403,6,1350,1409,19,0,0,,0,0,6,13,0
1344494,2015,3,28,6,F9,1245,N919FR,PHL,ORD,1035,1026,-9,24,1050,135,129,96,678,1126,9,1150,1135,-15,0,0,,,,,,
4550793,2015,10,11,7,AS,316,N457AS,14747,14771,1405,1359,-6,16,1415,125,123,95,679,1550,12,1610,1602,-8,0,0,,,,,,
3773173,2015,8,22,6,WN,2090,N618WN,ATL,FLL,1835,1832,-3,14,1846,110,111,93,581,2019,4,2025,2023,-2,0,0,,,,,,
1287424,2015,3,24,2,WN,3388,N404WN,BUR,SMF,2010,2024,14,8,2032,75,70,57,358,2129,5,2125,2134,9,0,0,,,,,,
5487528,2015,12,10,4,AA,259,N859AA,SFO,DFW,1400,1407,7,23,1430,212,187,159,1464,1909,5,1932,1914,-18,0,0,,,,,,
2125203,2015,5,15,5,MQ,3549,N640MQ,ORD,RIC,1510,1511,1,17,1528,129,112,91,642,1759,4,1819,1803,-16,0,0,,,,,,
4821680,2015,10,28,3,DL,1305,N588NW,14869,14771,1515,1515,0,16,1531,118,123,87,599,1558,20,1613,1618,5,0,0,,,,,,
3253740,2015,7,22,3,OO,4831,N823SK,PHX,LAX,1850,1933,43,12,1945,90,79,57,370,2042,10,2020,2052,32,0,0,,0,0,0,32,0
1510656,2015,4,7,2,EV,6053,N15572,ORD,CVG,1542,1542,0,24,1606,75,80,42,265,1748,14,1757,1802,5,0,0,,,,,,
870782,2015,2,27,5,WN,379,N346SW,BOS,STL,620,619,-1,24,643,205,201,171,1047,834,6,845,840,-5,0,0,,,,,,
3849597,2015,8,27,4,WN,2901,N8600F,MDW,PHL,1330,1443,73,8,1451,115,108,92,668,1723,8,1625,1731,66,0,0,,0,0,66,0,0
5729598,2015,12,26,6,WN,3334,N652SW,PDX,DEN,940,941,1,11,952,145,148,132,991,1304,5,1305,1309,4,0,0,,,,,,
2457948,2015,6,5,5,WN,444,N361SW,RSW,PIT,930,925,-5,10,935,150,151,138,966,1153,3,1200,1156,-4,0,0,,,,,,
1719004,2015,4,20,1,DL,1584,N948DN,ATL,ROC,1450,1450,0,12,1502,128,108,91,749,1633,5,1658,1638,-20,0,0,,,,,,
3203329,2015,7,19,7,EV,5452,N761ND,DTW,ELM,2026,2022,-4,15,2037,69,63,45,332,2122,3,2135,2125,-10,0,0,,,,,,
1821464,2015,4,26,7,OO,4566,N602XJ,SLC,RDM,2150,2144,-6,11,2155,100,94,80,525,2215,3,2230,2218,-12,0,0,,,,,,
3997748,2015,9,5,6,F9,1016,N949FR,TPA,PHL,1900,1845,-15,12,1857,150,153,128,920,2105,13,2130,2118,-12,0,0,,,,,,
1048455,2015,3,10,2,WN,354,N7741C,ORF,MCO,1005,1004,-1,12,1016,125,122,97,655,1153,13,1210,1206,-4,0,0,,,,,,
3801295,2015,8,24,1,MQ,3507,N900MQ,ORD,ROC,1505,1503,-2,8,1511,108,82,70,528,1721,4,1753,1725,-28,0,0,,,,,,
3530206,2015,8,8,6,DL,2812,N361NW,RNO,SLC,630,628,-2,12,640,85,81,62,422,842,7,855,849,-6,0,0,,,,,,
1993567,2015,5,7,4,OO,7402,N437SW,ESC,DTW,1343,1335,-8,12,1347,76,76,55,306,1442,9,1459,1451,-8,0,0,,,,,,
3972996,2015,9,4,5,UA,1088,N12238,CLE,IAH,755,754,-1,13,807,179,164,139,1091,926,12,954,938,-16,0,0,,,,,,
3150495,2015,7,16,4,EV,4726,N13566,TYS,ORD,1651,1932,161,12,1944,109,98,79,475,2003,7,1740,2010,150,0,0,,0,0,150,0,0
4389409,2015,10,1,4,OO,2946,N821AS,14107,10140,852,846,-6,27,913,88,85,51,328,1104,7,1120,1111,-9,0,0,,,,,,
3439592,2015,8,2,7,AA,293,N787AA,JFK,LAX,1945,2020,35,31,2051,383,349,313,2475,2304,5,2308,2309,1,0,0,,,,,,
1126444,2015,3,15,7,OO,2791,N944SW,FLG,PHX,700,700,0,17,717,60,55,27,119,744,11,800,755,-5,0,0,,,,,,
3931216,2015,9,1,2,DL,746,N998DL,ATL,CAK,1537,1552,15,12,1604,108,87,69,528,1713,6,1725,1719,-6,0,0,,,,,,
5329595,2015,11,30,1,AA,2053,N510UW,CLT,TPA,1140,1136,-4,20,1156,108,102,77,507,1313,5,1328,1318,-10,0,0,,,,,,
5701715,2015,12,24,4,DL,986,N919DN,ATL,LGA,745,745,0,51,836,131,162,102,762,1018,9,956,1027,31,0,0,,31,0,0,0,0
2278935,2015,5,25,1,WN,1491,N920WN,MDW,PHX,1230,1238,8,8,1246,220,214,200,1444,1406,6,1410,1412,2,0,0,,,,,,
